train_loss_step,train_is_next_axx_step,train_altered_acc_step,epoch,step,val_loss_step,val_is_next_axx_step,val_altered_acc_step,val_loss_epoch,val_is_next_axx_epoch,val_altered_acc_epoch,train_loss_epoch,train_is_next_axx_epoch,train_altered_acc_epoch,test_loss_step,test_is_next_axx_step,test_altered_acc_step,test_loss_epoch,test_is_next_axx_epoch,test_altered_acc_epoch
,,,,1427,0.9242321252822876,50.0,100.0,,,,,,,,,,,,
,,,,1428,0.5829866528511047,75.0,100.0,,,,,,,,,,,,
,,,,1429,0.61734539270401,62.5,100.0,,,,,,,,,,,,
,,,,1430,0.6759966611862183,50.0,100.0,,,,,,,,,,,,
,,,,1431,0.5990403294563293,62.5,100.0,,,,,,,,,,,,
,,,,1432,0.8591930270195007,37.5,100.0,,,,,,,,,,,,
,,,,1433,0.7475663423538208,50.0,100.0,,,,,,,,,,,,
,,,,1434,0.773836076259613,37.5,100.0,,,,,,,,,,,,
,,,,1435,0.7260655760765076,50.0,99.853515625,,,,,,,,,,,,
,,,,1436,0.7389180660247803,50.0,100.0,,,,,,,,,,,,
,,,,1437,0.554684579372406,75.0,100.0,,,,,,,,,,,,
,,,,1438,0.4510859251022339,87.5,100.0,,,,,,,,,,,,
,,,,1439,0.9030932784080505,50.0,100.0,,,,,,,,,,,,
,,,,1440,0.5274623036384583,62.5,100.0,,,,,,,,,,,,
,,,,1441,0.7335851788520813,50.0,100.0,,,,,,,,,,,,
,,,,1442,0.7197763323783875,50.0,100.0,,,,,,,,,,,,
,,,,1443,0.7979743480682373,50.0,100.0,,,,,,,,,,,,
,,,,1444,0.7688623070716858,37.5,99.7314453125,,,,,,,,,,,,
,,,,1445,0.8020723462104797,37.5,100.0,,,,,,,,,,,,
,,,,1446,0.8383809924125671,37.5,100.0,,,,,,,,,,,,
,,,,1447,0.6650309562683105,50.0,100.0,,,,,,,,,,,,
,,,,1448,0.63181072473526,62.5,99.853515625,,,,,,,,,,,,
,,,,1449,0.8474791646003723,50.0,100.0,,,,,,,,,,,,
,,,,1450,0.7789018750190735,37.5,100.0,,,,,,,,,,,,
,,,,1451,0.9538843035697937,37.5,100.0,,,,,,,,,,,,
,,,,1452,0.7553703188896179,75.0,100.0,,,,,,,,,,,,
,,,,1453,0.6282267570495605,75.0,100.0,,,,,,,,,,,,
,,,,1454,0.7090817093849182,50.0,99.8291015625,,,,,,,,,,,,
,,,,1455,0.8408594131469727,25.0,100.0,,,,,,,,,,,,
,,,,1456,0.9029322862625122,37.5,100.0,,,,,,,,,,,,
,,,,1457,0.8436166048049927,37.5,100.0,,,,,,,,,,,,
,,,,1458,0.5328035354614258,75.0,100.0,,,,,,,,,,,,
,,,,1459,0.695273756980896,62.5,100.0,,,,,,,,,,,,
,,,,1460,0.49171996116638184,87.5,100.0,,,,,,,,,,,,
,,,,1461,0.9338058829307556,25.0,100.0,,,,,,,,,,,,
,,,,1462,0.7181270122528076,50.0,100.0,,,,,,,,,,,,
,,,,1463,0.7461543083190918,62.5,100.0,,,,,,,,,,,,
,,,,1464,0.7625527381896973,50.0,100.0,,,,,,,,,,,,
,,,,1465,1.0898500680923462,25.0,100.0,,,,,,,,,,,,
,,,,1466,0.6634223461151123,50.0,100.0,,,,,,,,,,,,
,,,,1467,0.930189847946167,50.0,100.0,,,,,,,,,,,,
,,,,1468,0.7293127179145813,62.5,99.9755859375,,,,,,,,,,,,
,,,,1469,0.7246657609939575,75.0,100.0,,,,,,,,,,,,
,,,,1470,0.8685518503189087,37.5,100.0,,,,,,,,,,,,
,,,,1471,0.6314323544502258,75.0,100.0,,,,,,,,,,,,
,,,,1472,0.6952512264251709,50.0,100.0,,,,,,,,,,,,
,,,,1473,0.7635199427604675,37.5,100.0,,,,,,,,,,,,
,,,,1474,0.8188837766647339,50.0,100.0,,,,,,,,,,,,
,,,,1475,0.8398032188415527,50.0,100.0,,,,,,,,,,,,
,,,,1476,0.668655514717102,50.0,100.0,,,,,,,,,,,,
,,,,1477,0.7427673935890198,50.0,99.7802734375,,,,,,,,,,,,
,,,,1478,0.7650245428085327,50.0,100.0,,,,,,,,,,,,
,,,,1479,0.7178583741188049,62.5,100.0,,,,,,,,,,,,
,,,,1480,0.7990975975990295,50.0,100.0,,,,,,,,,,,,
,,,,1481,0.716098427772522,37.5,100.0,,,,,,,,,,,,
,,,,1482,0.8082510828971863,62.5,100.0,,,,,,,,,,,,
,,,,1483,0.645115077495575,75.0,100.0,,,,,,,,,,,,
,,,,1484,0.9308799505233765,12.5,100.0,,,,,,,,,,,,
,,,,1485,0.7163580060005188,50.0,100.0,,,,,,,,,,,,
,,,,1486,0.7922269701957703,50.0,100.0,,,,,,,,,,,,
,,,,1487,0.5726357102394104,75.0,100.0,,,,,,,,,,,,
,,,,1488,0.5147101283073425,75.0,100.0,,,,,,,,,,,,
,,,,1489,0.6166656017303467,62.5,100.0,,,,,,,,,,,,
,,,,1490,0.7003014087677002,62.5,100.0,,,,,,,,,,,,
,,,,1491,0.7833899259567261,50.0,100.0,,,,,,,,,,,,
,,,,1492,0.6997698545455933,50.0,100.0,,,,,,,,,,,,
,,,,1493,1.1032938957214355,20.0,100.0,,,,,,,,,,,,
,,,17,2177,,,,0.7481953501701355,51.5885009765625,99.98493194580078,,,,,,,,,
,,,17,2177,,,,,,,0.839104413986206,49.120994567871094,97.61524963378906,,,,,,
0.6627649068832397,87.5,97.8759765625,18,2199,,,,,,,,,,,,,,,
0.7690383791923523,50.0,97.705078125,18,2249,,,,,,,,,,,,,,,
,,,,1494,0.8599917888641357,50.0,100.0,,,,,,,,,,,,
,,,,1495,0.9028189778327942,50.0,100.0,,,,,,,,,,,,
,,,,1496,0.8962274193763733,37.5,100.0,,,,,,,,,,,,
,,,,1497,0.5829489231109619,62.5,100.0,,,,,,,,,,,,
,,,,1498,0.7003023624420166,75.0,100.0,,,,,,,,,,,,
,,,,1499,1.27725350856781,12.5,100.0,,,,,,,,,,,,
,,,,1500,0.5449164509773254,62.5,100.0,,,,,,,,,,,,
,,,,1501,0.7021790742874146,50.0,100.0,,,,,,,,,,,,
,,,,1502,0.6967108845710754,62.5,100.0,,,,,,,,,,,,
,,,,1503,0.7767179608345032,50.0,100.0,,,,,,,,,,,,
,,,,1504,0.7910197973251343,62.5,100.0,,,,,,,,,,,,
,,,,1505,0.5504204034805298,62.5,100.0,,,,,,,,,,,,
,,,,1506,0.4333035945892334,87.5,100.0,,,,,,,,,,,,
,,,,1507,0.7920349836349487,37.5,100.0,,,,,,,,,,,,
,,,,1508,0.7511909008026123,37.5,99.8779296875,,,,,,,,,,,,
,,,,1509,0.6615400314331055,50.0,100.0,,,,,,,,,,,,
,,,,1510,0.7953796982765198,37.5,100.0,,,,,,,,,,,,
,,,,1511,1.0532057285308838,25.0,100.0,,,,,,,,,,,,
,,,,1512,0.715401291847229,50.0,100.0,,,,,,,,,,,,
,,,,1513,1.040706753730774,25.0,100.0,,,,,,,,,,,,
,,,,1514,0.7219122648239136,62.5,100.0,,,,,,,,,,,,
,,,,1515,0.4326139986515045,75.0,99.70703125,,,,,,,,,,,,
,,,,1516,0.8144570589065552,37.5,100.0,,,,,,,,,,,,
,,,,1517,1.0150566101074219,25.0,100.0,,,,,,,,,,,,
,,,,1518,0.6302025318145752,50.0,100.0,,,,,,,,,,,,
,,,,1519,0.7209884524345398,37.5,100.0,,,,,,,,,,,,
,,,,1520,0.7924413084983826,50.0,100.0,,,,,,,,,,,,
,,,,1521,0.8346464037895203,37.5,100.0,,,,,,,,,,,,
,,,,1522,0.6626552939414978,62.5,100.0,,,,,,,,,,,,
,,,,1523,0.6848655939102173,50.0,99.9755859375,,,,,,,,,,,,
,,,,1524,0.6636451482772827,62.5,100.0,,,,,,,,,,,,
,,,,1525,0.7497387528419495,62.5,100.0,,,,,,,,,,,,
,,,,1526,0.7562516331672668,37.5,99.8291015625,,,,,,,,,,,,
,,,,1527,0.718435525894165,62.5,100.0,,,,,,,,,,,,
,,,,1528,0.8849712014198303,25.0,99.9755859375,,,,,,,,,,,,
,,,,1529,0.7851738929748535,37.5,100.0,,,,,,,,,,,,
,,,,1530,0.6670380234718323,75.0,100.0,,,,,,,,,,,,
,,,,1531,0.6816506385803223,62.5,100.0,,,,,,,,,,,,
,,,,1532,0.7333042621612549,25.0,99.90234375,,,,,,,,,,,,
,,,,1533,0.6993632912635803,62.5,100.0,,,,,,,,,,,,
,,,,1534,0.6912691593170166,37.5,100.0,,,,,,,,,,,,
,,,,1535,0.9149733781814575,12.5,100.0,,,,,,,,,,,,
,,,,1536,0.902492880821228,37.5,99.90234375,,,,,,,,,,,,
,,,,1537,0.5168431997299194,62.5,100.0,,,,,,,,,,,,
,,,,1538,0.7922982573509216,37.5,99.609375,,,,,,,,,,,,
,,,,1539,0.912470817565918,37.5,100.0,,,,,,,,,,,,
,,,,1540,0.7729502320289612,62.5,100.0,,,,,,,,,,,,
,,,,1541,0.6844887137413025,75.0,100.0,,,,,,,,,,,,
,,,,1542,0.7665662169456482,50.0,100.0,,,,,,,,,,,,
,,,,1543,0.9724811911582947,37.5,100.0,,,,,,,,,,,,
,,,,1544,0.8994974493980408,50.0,100.0,,,,,,,,,,,,
,,,,1545,0.8575348258018494,37.5,100.0,,,,,,,,,,,,
,,,,1546,0.9750913977622986,37.5,100.0,,,,,,,,,,,,
,,,,1547,0.8113349676132202,25.0,100.0,,,,,,,,,,,,
,,,,1548,0.6262328028678894,75.0,100.0,,,,,,,,,,,,
,,,,1549,0.9469512104988098,37.5,100.0,,,,,,,,,,,,
,,,,1550,0.8159258365631104,50.0,100.0,,,,,,,,,,,,
,,,,1551,1.0082486867904663,50.0,100.0,,,,,,,,,,,,
,,,,1552,0.9023841619491577,37.5,100.0,,,,,,,,,,,,
,,,,1553,0.7293145060539246,62.5,100.0,,,,,,,,,,,,
,,,,1554,0.43298226594924927,87.5,100.0,,,,,,,,,,,,
,,,,1555,0.7231281995773315,37.5,100.0,,,,,,,,,,,,
,,,,1556,0.6667625308036804,62.5,100.0,,,,,,,,,,,,
,,,,1557,0.5816869139671326,75.0,100.0,,,,,,,,,,,,
,,,,1558,0.7964089512825012,37.5,100.0,,,,,,,,,,,,
,,,,1559,0.6874557733535767,50.0,100.0,,,,,,,,,,,,
,,,,1560,0.6252288818359375,62.5,100.0,,,,,,,,,,,,
,,,,1561,0.8338055610656738,37.5,100.0,,,,,,,,,,,,
,,,,1562,0.8943429589271545,25.0,100.0,,,,,,,,,,,,
,,,,1563,0.9774596095085144,37.5,100.0,,,,,,,,,,,,
,,,,1564,0.7402644753456116,50.0,100.0,,,,,,,,,,,,
,,,,1565,0.7010893821716309,50.0,100.0,,,,,,,,,,,,
,,,,1566,0.9411764740943909,37.5,100.0,,,,,,,,,,,,
,,,,1567,0.8055974245071411,50.0,100.0,,,,,,,,,,,,
,,,,1568,0.9607734084129333,50.0,100.0,,,,,,,,,,,,
,,,,1569,0.7578039169311523,50.0,99.90234375,,,,,,,,,,,,
,,,,1570,0.7927362322807312,37.5,99.8779296875,,,,,,,,,,,,
,,,,1571,0.9572597146034241,25.0,100.0,,,,,,,,,,,,
,,,,1572,0.6946249008178711,50.0,100.0,,,,,,,,,,,,
,,,,1573,0.7086337208747864,62.5,100.0,,,,,,,,,,,,
,,,,1574,0.8479408621788025,50.0,100.0,,,,,,,,,,,,
,,,,1575,0.8594209551811218,37.5,100.0,,,,,,,,,,,,
,,,,1576,0.567898154258728,80.0,100.0,,,,,,,,,,,,
,,,18,2298,,,,0.7747601270675659,48.562782287597656,99.9825668334961,,,,,,,,,
,,,18,2298,,,,,,,0.8379567861557007,48.3971061706543,97.79884338378906,,,,,,
0.7338427901268005,50.0,98.4375,19,2299,,,,,,,,,,,,,,,
0.6457726955413818,75.0,98.0712890625,19,2349,,,,,,,,,,,,,,,
0.9805947542190552,37.5,97.75390625,19,2399,,,,,,,,,,,,,,,
,,,,1577,0.6040300130844116,50.0,100.0,,,,,,,,,,,,
,,,,1578,0.6287731528282166,62.5,100.0,,,,,,,,,,,,
,,,,1579,0.9570840001106262,12.5,100.0,,,,,,,,,,,,
,,,,1580,0.8499351143836975,50.0,100.0,,,,,,,,,,,,
,,,,1581,0.8954461812973022,50.0,100.0,,,,,,,,,,,,
,,,,1582,0.7203755378723145,50.0,100.0,,,,,,,,,,,,
,,,,1583,0.6550735831260681,50.0,100.0,,,,,,,,,,,,
,,,,1584,0.7632982134819031,37.5,100.0,,,,,,,,,,,,
,,,,1585,0.7223694324493408,50.0,100.0,,,,,,,,,,,,
,,,,1586,0.7086164355278015,50.0,100.0,,,,,,,,,,,,
,,,,1587,0.5203983783721924,87.5,100.0,,,,,,,,,,,,
,,,,1588,0.787077784538269,62.5,100.0,,,,,,,,,,,,
,,,,1589,0.6358664035797119,50.0,100.0,,,,,,,,,,,,
,,,,1590,0.6400795578956604,50.0,100.0,,,,,,,,,,,,
,,,,1591,0.7883251905441284,37.5,100.0,,,,,,,,,,,,
,,,,1592,0.6619003415107727,50.0,100.0,,,,,,,,,,,,
,,,,1593,0.8536615967750549,37.5,99.9267578125,,,,,,,,,,,,
,,,,1594,0.6974881887435913,50.0,100.0,,,,,,,,,,,,
,,,,1595,0.6965312957763672,37.5,100.0,,,,,,,,,,,,
,,,,1596,0.9181146025657654,37.5,99.8046875,,,,,,,,,,,,
,,,,1597,0.6878088712692261,62.5,100.0,,,,,,,,,,,,
,,,,1598,0.8369437456130981,50.0,99.7802734375,,,,,,,,,,,,
,,,,1599,1.0274559259414673,37.5,100.0,,,,,,,,,,,,
,,,,1600,0.8190799951553345,25.0,100.0,,,,,,,,,,,,
,,,,1601,0.6746099591255188,62.5,100.0,,,,,,,,,,,,
,,,,1602,0.6641253232955933,62.5,100.0,,,,,,,,,,,,
,,,,1603,0.637302577495575,62.5,100.0,,,,,,,,,,,,
,,,,1604,0.7655150890350342,37.5,100.0,,,,,,,,,,,,
,,,,1605,1.097383737564087,37.5,100.0,,,,,,,,,,,,
,,,,1606,0.6892013549804688,62.5,100.0,,,,,,,,,,,,
,,,,1607,0.6370167136192322,50.0,100.0,,,,,,,,,,,,
,,,,1608,1.0060571432113647,0.0,100.0,,,,,,,,,,,,
,,,,1609,0.8518585562705994,37.5,99.9755859375,,,,,,,,,,,,
,,,,1610,0.8858739137649536,0.0,100.0,,,,,,,,,,,,
,,,,1611,0.6614853143692017,75.0,100.0,,,,,,,,,,,,
,,,,1612,0.6667072176933289,87.5,100.0,,,,,,,,,,,,
,,,,1613,0.7235046625137329,50.0,100.0,,,,,,,,,,,,
,,,,1614,0.880493700504303,37.5,100.0,,,,,,,,,,,,
,,,,1615,0.8291136622428894,37.5,100.0,,,,,,,,,,,,
,,,,1616,0.6069711446762085,62.5,100.0,,,,,,,,,,,,
,,,,1617,0.8631152510643005,37.5,100.0,,,,,,,,,,,,
,,,,1618,0.7746021747589111,37.5,99.8046875,,,,,,,,,,,,
,,,,1619,0.7208960056304932,62.5,100.0,,,,,,,,,,,,
,,,,1620,0.6942369341850281,62.5,99.8291015625,,,,,,,,,,,,
,,,,1621,0.7069510221481323,62.5,100.0,,,,,,,,,,,,
,,,,1622,0.8023415207862854,37.5,100.0,,,,,,,,,,,,
,,,,1623,0.7994864583015442,37.5,100.0,,,,,,,,,,,,
,,,,1624,0.5871084928512573,75.0,100.0,,,,,,,,,,,,
,,,,1625,0.8093433380126953,37.5,100.0,,,,,,,,,,,,
,,,,1626,0.7156698703765869,50.0,100.0,,,,,,,,,,,,
,,,,1627,0.768940806388855,50.0,100.0,,,,,,,,,,,,
,,,,1628,0.6385715007781982,50.0,100.0,,,,,,,,,,,,
,,,,1629,1.0989018678665161,12.5,100.0,,,,,,,,,,,,
,,,,1630,0.6759110689163208,50.0,100.0,,,,,,,,,,,,
,,,,1631,0.7962005734443665,37.5,100.0,,,,,,,,,,,,
,,,,1632,0.6900831460952759,50.0,100.0,,,,,,,,,,,,
,,,,1633,0.7075763940811157,50.0,100.0,,,,,,,,,,,,
,,,,1634,0.8357657790184021,25.0,100.0,,,,,,,,,,,,
,,,,1635,0.6371331810951233,62.5,100.0,,,,,,,,,,,,
,,,,1636,0.5230199098587036,75.0,100.0,,,,,,,,,,,,
,,,,1637,0.7945250272750854,25.0,100.0,,,,,,,,,,,,
,,,,1638,0.8243261575698853,50.0,100.0,,,,,,,,,,,,
,,,,1639,0.7473365664482117,50.0,100.0,,,,,,,,,,,,
,,,,1640,0.7245848774909973,50.0,100.0,,,,,,,,,,,,
,,,,1641,0.6662344932556152,50.0,100.0,,,,,,,,,,,,
,,,,1642,0.6874001026153564,50.0,100.0,,,,,,,,,,,,
,,,,1643,0.7538483142852783,50.0,100.0,,,,,,,,,,,,
,,,,1644,0.765142560005188,62.5,99.9755859375,,,,,,,,,,,,
,,,,1645,0.6666449904441833,62.5,100.0,,,,,,,,,,,,
,,,,1646,0.7182576060295105,50.0,100.0,,,,,,,,,,,,
,,,,1647,0.5574483275413513,50.0,100.0,,,,,,,,,,,,
,,,,1648,0.7892699837684631,50.0,100.0,,,,,,,,,,,,
,,,,1649,0.8670009970664978,37.5,99.8779296875,,,,,,,,,,,,
,,,,1650,0.8015203475952148,25.0,100.0,,,,,,,,,,,,
,,,,1651,0.9357802867889404,25.0,100.0,,,,,,,,,,,,
,,,,1652,0.8663486838340759,25.0,100.0,,,,,,,,,,,,
,,,,1653,0.7961605787277222,37.5,100.0,,,,,,,,,,,,
,,,,1654,0.660146951675415,62.5,100.0,,,,,,,,,,,,
,,,,1655,0.8221549391746521,62.5,100.0,,,,,,,,,,,,
,,,,1656,0.9905042052268982,12.5,100.0,,,,,,,,,,,,
,,,,1657,0.5915770530700684,75.0,99.90234375,,,,,,,,,,,,
,,,,1658,0.7535383105278015,37.5,100.0,,,,,,,,,,,,
,,,,1659,0.8330139517784119,40.0,100.0,,,,,,,,,,,,
,,,19,2419,,,,0.7564194798469543,47.049922943115234,99.98640441894531,,,,,,,,,
,,,19,2419,,,,,,,0.8211885094642639,50.05170440673828,97.68997955322266,,,,,,
1.075503945350647,37.5,98.33984375,20,2449,,,,,,,,,,,,,,,
1.4422954320907593,25.0,98.388671875,20,2499,,,,,,,,,,,,,,,
,,,,1660,0.7820168733596802,50.0,100.0,,,,,,,,,,,,
,,,,1661,0.6966643929481506,50.0,100.0,,,,,,,,,,,,
,,,,1662,1.029530644416809,25.0,100.0,,,,,,,,,,,,
,,,,1663,1.070175051689148,25.0,100.0,,,,,,,,,,,,
,,,,1664,0.6597740650177002,75.0,100.0,,,,,,,,,,,,
,,,,1665,0.6796932220458984,75.0,100.0,,,,,,,,,,,,
,,,,1666,0.7113962769508362,50.0,100.0,,,,,,,,,,,,
,,,,1667,1.0607151985168457,50.0,99.8046875,,,,,,,,,,,,
,,,,1668,1.0702584981918335,50.0,100.0,,,,,,,,,,,,
,,,,1669,1.1717636585235596,12.5,100.0,,,,,,,,,,,,
,,,,1670,1.0884740352630615,25.0,100.0,,,,,,,,,,,,
,,,,1671,0.9202182292938232,37.5,100.0,,,,,,,,,,,,
,,,,1672,0.9829026460647583,50.0,100.0,,,,,,,,,,,,
,,,,1673,0.5218473076820374,62.5,100.0,,,,,,,,,,,,
,,,,1674,1.2536940574645996,25.0,100.0,,,,,,,,,,,,
,,,,1675,0.6986223459243774,50.0,100.0,,,,,,,,,,,,
,,,,1676,0.9879865050315857,37.5,100.0,,,,,,,,,,,,
,,,,1677,0.9456244111061096,37.5,100.0,,,,,,,,,,,,
,,,,1678,0.8551624417304993,37.5,100.0,,,,,,,,,,,,
,,,,1679,0.715044379234314,62.5,99.6337890625,,,,,,,,,,,,
,,,,1680,0.6130363941192627,62.5,100.0,,,,,,,,,,,,
,,,,1681,0.6897299885749817,50.0,100.0,,,,,,,,,,,,
,,,,1682,0.6021052002906799,62.5,100.0,,,,,,,,,,,,
,,,,1683,0.6686791181564331,62.5,100.0,,,,,,,,,,,,
,,,,1684,1.3418595790863037,25.0,100.0,,,,,,,,,,,,
,,,,1685,0.8562979102134705,50.0,100.0,,,,,,,,,,,,
,,,,1686,0.977685272693634,37.5,100.0,,,,,,,,,,,,
,,,,1687,0.9424452781677246,50.0,100.0,,,,,,,,,,,,
,,,,1688,0.9269979000091553,37.5,100.0,,,,,,,,,,,,
,,,,1689,0.7661067843437195,62.5,100.0,,,,,,,,,,,,
,,,,1690,0.4337003231048584,75.0,100.0,,,,,,,,,,,,
,,,,1691,1.1659181118011475,37.5,100.0,,,,,,,,,,,,
,,,,1692,0.9413612484931946,62.5,100.0,,,,,,,,,,,,
,,,,1693,1.0386180877685547,50.0,100.0,,,,,,,,,,,,
,,,,1694,0.9128738641738892,50.0,100.0,,,,,,,,,,,,
,,,,1695,0.6499142646789551,62.5,100.0,,,,,,,,,,,,
,,,,1696,1.0452239513397217,37.5,100.0,,,,,,,,,,,,
,,,,1697,0.7967146635055542,37.5,100.0,,,,,,,,,,,,
,,,,1698,0.701777994632721,62.5,100.0,,,,,,,,,,,,
,,,,1699,0.7047174572944641,62.5,100.0,,,,,,,,,,,,
,,,,1700,1.2433748245239258,25.0,100.0,,,,,,,,,,,,
,,,,1701,0.8420654535293579,50.0,100.0,,,,,,,,,,,,
,,,,1702,0.6977340579032898,62.5,99.9755859375,,,,,,,,,,,,
,,,,1703,0.5164397954940796,75.0,100.0,,,,,,,,,,,,
,,,,1704,0.7119159698486328,62.5,100.0,,,,,,,,,,,,
,,,,1705,0.8984736800193787,50.0,100.0,,,,,,,,,,,,
,,,,1706,0.8164448738098145,62.5,100.0,,,,,,,,,,,,
,,,,1707,0.9694773554801941,37.5,100.0,,,,,,,,,,,,
,,,,1708,0.8426714539527893,50.0,100.0,,,,,,,,,,,,
,,,,1709,0.6130121946334839,62.5,100.0,,,,,,,,,,,,
,,,,1710,1.1504483222961426,37.5,100.0,,,,,,,,,,,,
,,,,1711,0.8847953677177429,37.5,100.0,,,,,,,,,,,,
,,,,1712,0.8440484404563904,37.5,100.0,,,,,,,,,,,,
,,,,1713,0.7555827498435974,62.5,100.0,,,,,,,,,,,,
,,,,1714,0.5609602928161621,62.5,100.0,,,,,,,,,,,,
,,,,1715,0.7758798599243164,50.0,100.0,,,,,,,,,,,,
,,,,1716,0.979586124420166,37.5,100.0,,,,,,,,,,,,
,,,,1717,1.0249468088150024,50.0,100.0,,,,,,,,,,,,
,,,,1718,0.8896057605743408,50.0,100.0,,,,,,,,,,,,
,,,,1719,0.7816064357757568,50.0,100.0,,,,,,,,,,,,
,,,,1720,1.1795321702957153,12.5,100.0,,,,,,,,,,,,
,,,,1721,0.7020013332366943,62.5,100.0,,,,,,,,,,,,
,,,,1722,1.171858310699463,37.5,100.0,,,,,,,,,,,,
,,,,1723,0.9449295997619629,50.0,100.0,,,,,,,,,,,,
,,,,1724,0.8014718294143677,50.0,100.0,,,,,,,,,,,,
,,,,1725,0.6673596501350403,50.0,100.0,,,,,,,,,,,,
,,,,1726,1.1741679906845093,12.5,100.0,,,,,,,,,,,,
,,,,1727,0.8516662120819092,62.5,100.0,,,,,,,,,,,,
,,,,1728,0.7807632088661194,62.5,100.0,,,,,,,,,,,,
,,,,1729,0.8533242344856262,37.5,100.0,,,,,,,,,,,,
,,,,1730,0.686526894569397,50.0,100.0,,,,,,,,,,,,
,,,,1731,0.884260356426239,50.0,100.0,,,,,,,,,,,,
,,,,1732,0.8633107542991638,62.5,100.0,,,,,,,,,,,,
,,,,1733,0.8386794328689575,37.5,100.0,,,,,,,,,,,,
,,,,1734,1.435728669166565,37.5,100.0,,,,,,,,,,,,
,,,,1735,0.8469805717468262,50.0,100.0,,,,,,,,,,,,
,,,,1736,1.141248106956482,25.0,100.0,,,,,,,,,,,,
,,,,1737,1.0340675115585327,25.0,100.0,,,,,,,,,,,,
,,,,1738,1.1624538898468018,12.5,100.0,,,,,,,,,,,,
,,,,1739,0.7551891803741455,50.0,100.0,,,,,,,,,,,,
,,,,1740,1.2260310649871826,25.0,100.0,,,,,,,,,,,,
,,,,1741,1.207585096359253,37.5,100.0,,,,,,,,,,,,
,,,,1742,1.5362859964370728,20.0,100.0,,,,,,,,,,,,
,,,20,2540,,,,0.8913249373435974,46.596065521240234,99.99290466308594,,,,,,,,,
,,,20,2540,,,,,,,0.8685768842697144,49.017581939697266,97.7140121459961,,,,,,
1.2916332483291626,25.0,98.095703125,21,2549,,,,,,,,,,,,,,,
0.7597445249557495,50.0,98.6572265625,21,2599,,,,,,,,,,,,,,,
0.8515943288803101,37.5,97.265625,21,2649,,,,,,,,,,,,,,,
,,,,1743,0.5658294558525085,75.0,100.0,,,,,,,,,,,,
,,,,1744,0.9075992107391357,37.5,100.0,,,,,,,,,,,,
,,,,1745,0.739435076713562,75.0,100.0,,,,,,,,,,,,
,,,,1746,0.7936277985572815,62.5,100.0,,,,,,,,,,,,
,,,,1747,0.7443914413452148,62.5,100.0,,,,,,,,,,,,
,,,,1748,0.7205884456634521,62.5,100.0,,,,,,,,,,,,
,,,,1749,0.849620521068573,25.0,100.0,,,,,,,,,,,,
,,,,1750,0.6050677299499512,62.5,100.0,,,,,,,,,,,,
,,,,1751,0.8606386780738831,50.0,100.0,,,,,,,,,,,,
,,,,1752,0.7833414673805237,37.5,100.0,,,,,,,,,,,,
,,,,1753,0.711692750453949,75.0,100.0,,,,,,,,,,,,
,,,,1754,0.590514063835144,75.0,100.0,,,,,,,,,,,,
,,,,1755,0.4962901175022125,87.5,100.0,,,,,,,,,,,,
,,,,1756,0.8864058256149292,25.0,100.0,,,,,,,,,,,,
,,,,1757,0.7214946746826172,37.5,100.0,,,,,,,,,,,,
,,,,1758,0.5213086605072021,75.0,100.0,,,,,,,,,,,,
,,,,1759,0.9696974754333496,25.0,100.0,,,,,,,,,,,,
,,,,1760,0.6522144079208374,62.5,100.0,,,,,,,,,,,,
,,,,1761,0.5676510334014893,50.0,100.0,,,,,,,,,,,,
,,,,1762,0.7446616291999817,75.0,100.0,,,,,,,,,,,,
,,,,1763,0.5668243169784546,87.5,100.0,,,,,,,,,,,,
,,,,1764,0.753219723701477,37.5,100.0,,,,,,,,,,,,
,,,,1765,0.6230657696723938,87.5,100.0,,,,,,,,,,,,
,,,,1766,0.9018585085868835,50.0,100.0,,,,,,,,,,,,
,,,,1767,0.9221315383911133,37.5,100.0,,,,,,,,,,,,
,,,,1768,0.5939022302627563,75.0,100.0,,,,,,,,,,,,
,,,,1769,0.7314267158508301,37.5,100.0,,,,,,,,,,,,
,,,,1770,0.5869700908660889,75.0,100.0,,,,,,,,,,,,
,,,,1771,0.6427067518234253,50.0,100.0,,,,,,,,,,,,
,,,,1772,0.6596791744232178,62.5,100.0,,,,,,,,,,,,
,,,,1773,0.7654489278793335,62.5,100.0,,,,,,,,,,,,
,,,,1774,0.712045431137085,62.5,100.0,,,,,,,,,,,,
,,,,1775,0.7866235375404358,37.5,100.0,,,,,,,,,,,,
,,,,1776,0.8701776266098022,37.5,100.0,,,,,,,,,,,,
,,,,1777,0.5246274471282959,75.0,100.0,,,,,,,,,,,,
,,,,1778,0.972627580165863,25.0,100.0,,,,,,,,,,,,
,,,,1779,0.846407949924469,37.5,100.0,,,,,,,,,,,,
,,,,1780,0.7898793816566467,50.0,100.0,,,,,,,,,,,,
,,,,1781,0.6189555525779724,75.0,100.0,,,,,,,,,,,,
,,,,1782,1.0283271074295044,25.0,100.0,,,,,,,,,,,,
,,,,1783,0.5984315276145935,62.5,100.0,,,,,,,,,,,,
,,,,1784,0.6785637140274048,50.0,100.0,,,,,,,,,,,,
,,,,1785,0.9965643882751465,50.0,100.0,,,,,,,,,,,,
,,,,1786,0.6568748950958252,75.0,100.0,,,,,,,,,,,,
,,,,1787,0.8108941912651062,37.5,100.0,,,,,,,,,,,,
